,user_names,text
7470,hedtriplamarr,"RT @lindyli: The problem isn’t the 2 Marines in the background of Biden’s speech

The problem is the 35 Pennsylvania cops whom Trump proudl…"
7471,hedtriplamarr,RT @Camel_Crushin: Peeing in the shower kind of ruins it for peeing anywhere else.
7472,hedtriplamarr,RT @DropDeadJud: MANifesting by telling everyone who speaks to me that I have a boyfriend.
7473,hedtriplamarr,RT @bitzydimbo: that's a twoortle.
7474,hedtriplamarr,"Don't worry, I don't want your hoodies (I want your sweaters &amp;  cool tshirts)"
7475,hedtriplamarr,@napalmgod 😭😭😂
7476,hedtriplamarr,Women steal hoodies for the same reason hunters get their kills taxidermied
7477,hedtriplamarr,"RT @MNateShyamalan: there are two types of male groupchats. either they have a name like “BONER BOYS RES[ERECT]ED: HORNY 4 LIFE, 2 CAKED UP…"
7478,hedtriplamarr,RT @CaptAntagonist: Twitter trends telling a story gotta be my favorite genre https://t.co/9oYB0SEkmn
7479,hedtriplamarr,RT @1111emmi: https://t.co/cRAPvcWPQn
7480,hedtriplamarr,RT @SWAGPRlNCESS: took 200 mg of adderall . God held me like a baby and asked if I would be strong enough to wage war against all of humani…
7481,hedtriplamarr,RT @LastGorgon: Inside every woman is two wolves. One wolf want long gorgeous mermaid hair. The second wolf wants to just chop it all off.…
7482,hedtriplamarr,"Ugh I mostly like being on my own, except for lack of regular sex, and cuddling, and someone to give me an occasional piggyback ride"
7483,hedtriplamarr,@tcv1996 I don't think it's as cute as you're picturing it lmao
7484,hedtriplamarr,"@tcv1996 Still melding, where you at?!😂"
7485,hedtriplamarr,@tcv1996 That's why I tweet so much I never actually talk to anyone 😂
7486,hedtriplamarr,@thee_karma 😂 https://t.co/Jz0YCNsQV1
7487,hedtriplamarr,"@Im_The_Slime I put the ""aw"" in socially awkward. But it's like a pity ""aw"" bc of how much people pity my social skills 😂"
7488,hedtriplamarr,@napalmgod I came to this app to bore every man on twitter &amp; I won't stop until I've completed my mission 😂
7489,hedtriplamarr,@CaptAntagonist I nonironically love ska
7490,hedtriplamarr,@CaptAntagonist They're still waiting for my answer
7491,hedtriplamarr,"Love when my kids ask ""mom you ever heard of this old band"" and it's like sum 41 or something"
7492,hedtriplamarr,@wasted_karma I'm mostly OK if you can crack the resting bitch face exterior😂
7493,hedtriplamarr,@_hangrypanda Same
7494,hedtriplamarr,@HiTsmutworks Peopling is hard &amp; I'm not very good at it😂
7495,hedtriplamarr,"@CaptAntagonist Like it's actually painful for me to try to tell someone I don't know well about myself, I get all flustered &amp; blush all up my neck, I feel like an absolute awkward idiot 99.9% of the time 😭😂"
7496,hedtriplamarr,Lmao would you be surprised to find out I'm a very shy introvert irl
7497,hedtriplamarr,RT @SluttiestWitch: https://t.co/YjxPS7k2ja
7498,hedtriplamarr,"@tcv1996 Cool cool totally unrelated, which grocery store do you shop at?🤔😉"
7499,hedtriplamarr,"@thordaddy2000 I meant the ferret dreams shouldn't be hard, everything else is just fine"
7500,hedtriplamarr,@LetHimInHesCool But what are they mysterious one?!?!😂
7501,hedtriplamarr,@thordaddy2000 SEE now that wasn't so difficult was it?!😂
7502,hedtriplamarr,@rockchopdoc63 Gotta class it up with a little artistic flair
7503,hedtriplamarr,@wasted_karma 😂😂😂
7504,hedtriplamarr,Like it's cool if you think I'm hot or whatever but this is the kind of shit you're signing on for 😂
7505,hedtriplamarr,Aw shoot I ruined the sexy mood again when I stopped sucking his dick to ask him what he thinks ferrets dream about
7506,hedtriplamarr,@wasted_karma Talk about unfair!😂
7507,hedtriplamarr,The ACTUAL joke here is that I'm sitting alone on the couch with my alfredo and there was no one around to see my garlic money shot
7508,hedtriplamarr,@BooksAndAxes Really https://t.co/mqcf0jqZsc
7509,hedtriplamarr,Got alfredo sauce on my face &amp; just out of pure instinct I scooped it off my face &amp; made eye contact while I slowly licked it off my fingers and my waiter was NOT amused
7510,hedtriplamarr,"@wasted_karma Making my mom, jesus, &amp; my youth pastor proud with that one😂"
7511,hedtriplamarr,@BooksAndAxes Well then you're in luck I'm full of weird shit like that😘😂
7512,hedtriplamarr,RT @OfficialUBogart: 7.. The number of times you can piss off a crazy bitch before she superglues your dick head to your bellybutton while…
7513,hedtriplamarr,All sex becomes group sex when you remember that god and the devil are everywhere all the time
7514,hedtriplamarr,"I've spent months meticulously training dozens of homing pigeons so I can send a ""show me your dick"" message in the classiest imaginable way"
7515,hedtriplamarr,@BooksAndAxes I'll bleach my bones for the occasion!
7516,hedtriplamarr,@Bobapool It builds anticipation 😂
7517,hedtriplamarr,@BooksAndAxes Get to peeling!😏
7518,hedtriplamarr,This could be us but you refuse to peel off all your skin &amp; clank teeth with me https://t.co/64ZHAHRKQV
7519,hedtriplamarr,RT @wasted_karma: Paranormalize everything you do that you think is weird
7520,hedtriplamarr,"RT @ilovepie84: Therapist: it’s ok, Christopher Wonken doesn’t exist. He can’t hurt you 

Christopher Wonken: https://t.co/yMQQYFhaSw"
7521,hedtriplamarr,RT @LittleMissLizz: Your body is a wonderland. Mine is a Reese’s Pieces vault. We are not the same.
7522,hedtriplamarr,RT @wasted_karma: If I said you have a symmetrical and aesthetically pleasing brain cage would you hold it against my brain cage
7523,hedtriplamarr,@thordaddy2000 😘
7524,hedtriplamarr,Mutual oral fixation &amp; chill
7525,hedtriplamarr,RT @DegenerateThing: Only cis people would ever think this could possibly work https://t.co/QLIgt2Ru3f
7526,hedtriplamarr,"I'm gonna work on melding with this couch on a molecular level, care to join me?"
7527,hedtriplamarr,RT @runthejules18: if you have big boobs your intentions by default cannot be evil
7528,hedtriplamarr,RT @JPLFR80: Don't know who needs to hear this but dicks don't want to be bitten
7529,hedtriplamarr,@bitzydimbo I can't be certain but I'm pretty sure he would open mouth kiss me😂😂
7530,hedtriplamarr,RT @bitzydimbo: what would Keanu do?
7531,hedtriplamarr,@thordaddy2000 @beauteousROT https://t.co/g9hgaIgjJg
7532,hedtriplamarr,"@bitzydimbo Right? Like just let me walk around like a haunted victorian spectre in the rain, I'm working through some stuff😂"
7533,hedtriplamarr,"RT @LittleMissLizz: My haircut can steal your girl, sexually confuse your dad, successfully help me survive the Great Robot Uprising by ble…"
7534,hedtriplamarr,RT @glurpo: and why he walk so silly https://t.co/346y4LqTnS
7535,hedtriplamarr,RT @KathleenScott60: 200 year old Wisteria tree in Japan https://t.co/IvbItkGIp9
7536,hedtriplamarr,RT @Tellem_McClusky: Is cocaine keto friendly?
7537,hedtriplamarr,RT @OfficialUBogart: *Flicks a cigarette butt at your Twitter circle*
7538,hedtriplamarr,Babe! You were asked to hold all applause &amp; questions until the end! (me during sex)
7539,hedtriplamarr,RT @bloodberry_tart: where can i meet woman criminals https://t.co/hQRN8eeWBk
7540,hedtriplamarr,RT @letsgetoverit_3: Omg I hate it https://t.co/mK14oIzvJD
7541,hedtriplamarr,"RT @LoveNLunchmeat: There's enough sadness in the world. Buy a pretty dress that flatters your body type, and wear it as often as possible."
7542,hedtriplamarr,@CaptAntagonist I hope past you doesn't build a time machine to to come to our time to seek vengeance
7543,hedtriplamarr,RT @KathleenBednar_: This is everything I've ever wanted in a dress. https://t.co/43HFw16eSZ
7544,hedtriplamarr,RT @MayorOfAsstown: Manifesting a big titty goth girlfriend into my life
7545,hedtriplamarr,RT @Crazy_ButCute2: Please accept these butthole shaped chocolates as a token of my apology
7546,hedtriplamarr,RT @clitneysmears: Don’t insert yourself into my life and expect me to make room for you.
7547,hedtriplamarr,@CaptAntagonist The perfect tweet doesn't exis-
7548,hedtriplamarr,RT @CaptAntagonist: Ace of Base and the Lords of Acid meet in a bar and neutralize each other
7549,hedtriplamarr,"RT @clitneysmears: July: I have plenty of time before homeschool starts again. 

August: So much time until I have to start planning. 

Sep…"
7550,hedtriplamarr,RT @kirawontmiss: THEY DRAGGING YOU ON TWITTER https://t.co/e3uNDFZV85
7551,hedtriplamarr,"RT @Camel_Crushin: Women: I miss romance.

Men: Should I show her my dick…I’m gonna show her my dick."
7552,hedtriplamarr,"RT @clitneysmears: Homeschool, or as my family likes to call it, those years we spent building Thompson machine guns, trebuchets and Battle…"
7553,hedtriplamarr,"@beauteousROT Giiiirl, a few years after we got marrird my ex husband REFUSED. Hence the ""ex"" part 😂"
7554,hedtriplamarr,RT @deaddelish: https://t.co/yS8m1Flift
7555,hedtriplamarr,RT @coffeeandvinyl1: Real hot girl shit https://t.co/0T0jhmhOnf
7556,hedtriplamarr,Clitasaurus Rex
7557,hedtriplamarr,"@FacebookPOW When you're walking down the street, and you see a little ghost... so makes me laugh but my mind won't be changed on Nacho!"
7558,hedtriplamarr,@PMiffed OK I'm going to channel this energy into escape-proofing my house
7559,hedtriplamarr,@PMiffed Oh my god what am I supposed to do then?!😭
7560,hedtriplamarr,@bitzydimbo Oh I can tell https://t.co/teOnzbvGDH
7561,hedtriplamarr,RT @Im_The_Slime: Proctologists have an inside job
7562,hedtriplamarr,@TrashBrainIdeas You can throw me into a volcano or whatever if you think it would help
7563,hedtriplamarr,WHAT DO I DO NOW
7564,sally_hines,"RT @lllucym: every single member of academic staff across HE should be voting YES for the upcoming @ucu ballot, &amp; especially staff on perma…"
7565,sally_hines,"RT @PadraigBelton: British woman Liz Trussell, who tweets as @LizTruss, has been spending the morning replying to world leaders and it's po…"
7566,sally_hines,"RT @DrJoGrady: This week we launch a ballot of over 70,000 @UCU members across every university in the UK.

It’s the same story as elsewher…"
7567,sally_hines,Adore https://t.co/bx5zQghJ8s
7568,sally_hines,@Lytlesproblem Spot on. Pfff to scientific developments in knowledge
7569,sally_hines,@RozKaveney I got the the naked sunbathing and cruising but always thought the actual swimming bit was a step too far 😉
7570,sally_hines,Wonder if Helen is going to (empty) threaten to sue Scientific America? 🤔 https://t.co/aYQ0zoI7tw
7571,sally_hines,@RozKaveney Get in the pond Roz. All real women want to jump in freezing cold water and get tangled up in filthy pond reeds while midges eat their face.
7572,sally_hines,"What makes me despair is that someone who writes a book on sex and gender thinks that this is a new development. But then again, if you fashion yourself as an expert in gender without even reading the foundational work in the field it’s going to show. https://t.co/aYQ0zoI7tw"
7573,sally_hines,👏👏👏👏👏👏👏👏 https://t.co/zIJCmeWCRY
7574,sally_hines,"RT @lrbobrien: Can the people still defending this person as a feminist and an activist for women please read this and realise that she is,…"
7575,sally_hines,@tomhines10 Please find these ponies and bring them home for me https://t.co/nGpMBLd47p
7576,sally_hines,"RT @Soc_of_Authors: A response and call for unity.

https://t.co/x10bBxZ5ij"
7577,sally_hines,Some professionals insist that to move beyond the irrationality of phobia one needs to ‘face the fear’. Expose and conquer. So what to prescribe? A few drinks at Beefmince? A cuppa at Crossbreed? A sesh at RUT? 🤔
7578,sally_hines,"This ‘undeclared trans offspring’ discourse perfectly illustrates transphobic paranoia. Like ‘unexpected penis’ from a few years back, it also shows the obsessive nature of fear and bigotry. Conspiracy theory nonsense that goes all the way back to ‘reds under the bed’. Spookeeeee https://t.co/X9mqnvLSPi"
7579,sally_hines,Aye to that from this Barnsley lass. https://t.co/5bVAQNWlI6
7580,sally_hines,Just love it when the Tories go to Scotland! #ToriesOut #ToriesNotFitToGovern
7581,sally_hines,Can we please give less air time to a once upon a long time ago kids story teller who will say anything to keep herself in the public eye? Don't feed the dementors
7582,sally_hines,Twitter being very sensible https://t.co/daGiaemhS0
7583,sally_hines,"RT @DrJoGrady: On Monday we will launch the biggest and most innovative campaign to save our sector in @ucu’s history, including a plan for…"
7584,sally_hines,RT @alisapower: Piers Corbyn has turned up to protest about Drag Queen Story Hour in Brighton. If that doesn’t convince you about the links…
7585,sally_hines,"RT @AyoCaesar: I remember saying that this article was a mess at the time, and got accused of all sorts because of it. It's funny how the c…"
7586,sally_hines,"RT @GoldsmithsUCU: ⚡️TWITTER STORM⚡️ Mon. 1 August, 12-2pm GMT
4 weeks ago, 2 senior academics and prominent trade unionists @GoldsmithsUoL…"
7587,sally_hines,RT @GoldsmithsUCU: 4 weeks on and the Head &amp; Deputy Head of the Media Department @lazebnic @gkhiabany are still suspended simply for tellin…
7588,sally_hines,RT @GoldsmithsUCU: 4 weeks ago @GoldsmithsUoL suspended Head &amp; Deputy Head of Dept @lazebnic &amp; @gkhiabany for telling students the facts ab…
7589,sally_hines,"RT @GoldsmithsUCU: Please tweet using the hashtags: #StopUnionBusting and #ReinstateDesAndGholam
Tag in: @FCorner @GoldsmithsUoL @Goldsmith…"
7590,sally_hines,@juleswright16 Absolutely
7591,sally_hines,@ScornflakeGrrrl Feel bad for them! It’ll all be dandy by the time you go…
7592,sally_hines,"RT @SophieGraceCha1: The UKG is not just attacking trans people. It is quietly undermining women's right to choose. 
Wake up and fight back."
7593,sally_hines,@laura_troke @Chican3ry Indeed
7594,sally_hines,Feeling much schadenfreude for those Brexitiers who are now stuck with their nannies and 5 kids in SUVs outside Dover. May the olives in the groves surrounding their Bordeaux villa wither. May the lemons sour. #sorrynotsorry #DoverChaos
7595,sally_hines,"This time will pass. Things will get better. But, for me at least, there will be no forgiving or future coalition building with the trans exclusionary feminists who have put their hatred of trans people above the dismantling of feminist gains."
7596,sally_hines,Trans rights cannot be separated from feminist politics and activism. Bodily autonomy and self-determination are pivotal. We did warn you about the ‘thin end of the wedge’ in all of this. Shame on those who didn’t listen
